video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
Y9UjeZBOirE,http://www.youtube.com/channel/UCCFbUZaBv3e_zEl79slR8ZA,UCCFbUZaBv3e_zEl79slR8ZA,@jojosaxena4060,Ugw6WwG2MdegX2bVn9d4AaABAg,0,1698714816.0,"If we got scared of problems and opted to continue the conventional.. we would still be in stone age, where your mom would be striking stones before breakfast!!

If there is problem, we will find solutions 👍
The youthoobers just want to gain views by making clickbaity items,
And li ion 98% recharge hojati h, to ap bs ek bari cobalt nikal ke emmission kroge , 20 sal bad tk itni battery hojaengi, ki nai ki zarurat 10% s b km reh jaegi !!
Phle research krlia kro ap pe jimmedari h boht badi, aap desh ka opinion create krte ho",none,,2023-12-02 21:51:07.109585,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCVg-AyG67whchdHW9BYCRRw,UCVg-AyG67whchdHW9BYCRRw,@NylonStrings83,UgzUtw9O310joSujWyV4AaABAg,0,1698082677.0,this global warming is a hoax .... there are trillions and trillions of trillions of trees and greenary on earth,none,,2023-12-02 21:51:07.109641,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC34TgVVqQ8JdxhBG3GISqqw,UC34TgVVqQ8JdxhBG3GISqqw,@AbhishekKashyap-xm6dt,UgwLS2f4d43mmo3Vdnd4AaABAg,0,1696763286.0,"Awareness of course important but electrical vehicle are future and better for environment, urben pollution, noise pollution, better safety, better features, easy on road, better chance of renewal energy. All urban Cities cutting off oil powered vehicle",none,,2023-12-02 21:51:07.109769,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCUkX_jFlvRHTvfzJI_x5vcQ,UCUkX_jFlvRHTvfzJI_x5vcQ,@AbhishekKumar-wn7et,Ugy-cLJQ1XnzNJtk4vF4AaABAg,0,1696701606.0,"24% is not just. 24% as the starting step is a huge leap. Over a period of time, this number wilk increase rapidly. Our primary aim should be to make EVs more affordable compared to IC cars. And trust me, this is possible.",none,,2023-12-02 21:51:07.109786,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC1Bri4ZV8iBSux56B33UqEw,UC1Bri4ZV8iBSux56B33UqEw,@callmed134,UgxPjg0w_nCz3v_VD6Z4AaABAg,0,1696512237.0,Petrol kon nikalo phir refining then esko car mai dalke chalao then environment pollution and petrol se log crime bhi kitne krte hai,none,,2023-12-02 21:51:07.109875,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCo0L9N4JS7VXjPUTrg4CEjQ,UCo0L9N4JS7VXjPUTrg4CEjQ,@kaushikdey9,Ugw4i8XCfCJbndHbMQ14AaABAg,0,1696229071.0,"IRRESPONSIBLE AND PARTIAL ANALYSIS. 
The petrol and Diesel to be put in cars also need to be transported from refineries on a daily basis via petrol tankers. These also emit CO2. Also, this is a daily recurring emission which is not done by EV. This part you Completely forgot while you didn't forgot to make account for power plant emissions. 
Thats the problem with influencers. Just google something and blabber on social media",none,,2023-12-02 21:51:07.110102,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCJEH-6IrWeck0inxDV7w6Yg,UCJEH-6IrWeck0inxDV7w6Yg,@secularrana7505,UgzZ-KwbQXDpZ4MsKbB4AaABAg,0,1696141638.0,Pollution will be a reason but mainly the reason is fuel....oil prices. Dependency on other countries for oil.,none,,2023-12-02 21:51:07.110173,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCYaVcMrL3rnwHtVI6CIERBA,UCYaVcMrL3rnwHtVI6CIERBA,@indianpovcanada2462,UgylLk__Mp70Bt5f5Bh4AaABAg,0,1696136354.0,Marja*o saare...kuch mat karo. Har baate pe koi na koi..koi na koi kya.. problems hee problems hein kyaa....,none,,2023-12-02 21:51:07.110190,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCJlYHMz8uqksuCCzeRfmetA,UCJlYHMz8uqksuCCzeRfmetA,@livingcorpse577,Ugw22g7gfbN_tTlzP0Z4AaABAg,0,1696111072.0,But the factory carbon produce can be reduced with filters but the same not possible with such vast majority of fueled cars,none,,2023-12-02 21:51:07.110207,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCWOj-cF9FVCSeMijo0gq5aA,UCWOj-cF9FVCSeMijo0gq5aA,@RamshaDeep,Ugxi5c9IRCTavMn5KZ14AaABAg,0,1696090843.0,"Tumhare mobile, tv, ac, pankha, computer vo bhi electricity se chalta h, vo bhi bandh kar do, bahut carban generate karti hai...",none,,2023-12-02 21:51:07.110277,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCgB4HcDraFy2RuaMRcdB0MA,UCgB4HcDraFy2RuaMRcdB0MA,@backchodpanda4593,Ugz6X3EW6aZPf93GGAF4AaABAg,0,1696063592.0,भाई अधूरा ज्ञान खतरनाक होता है जिस तरह बैटरी बनाने के लिए माइनिंग करना पड़ता है उससे अधिक प्रदूषण क्रूड ऑयल निकलने और उसे रिफाइन करने मैं आता है,none,,2023-12-02 21:51:07.110383,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCmlG73tBdI3gVgs9NCVRsQg,UCmlG73tBdI3gVgs9NCVRsQg,@jaishree5914,UgxbQ53JFQwx6LJITKh4AaABAg,0,1696060106.0,Yes that's why government and companies should encourage hybrid vehicles than EVs. Another research from IIT Kanpur suggests that hybrid vehicles' carbon footprint is lower than the conventional engine cars as well EVs.,none,,2023-12-02 21:51:07.110400,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCcfsaGtqzPRZgGFc8pV2I1w,UCcfsaGtqzPRZgGFc8pV2I1w,@arunthakur1708,Ugz7QWSqsBfhbbq6zzl4AaABAg,0,1696027869.0,Are bhai to duniya ke har kone se dhua niklta hua manage hoga ya ak jagh factory se control ho sakega. Kuch to soch ke bolo,none,,2023-12-02 21:51:07.110417,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCjqOtv4Li5J471FZd-zFniA,UCjqOtv4Li5J471FZd-zFniA,@17_frozen_flames,UgyvWoegFDnohrnVa514AaABAg,1,1696020008.0,"haa haa bas yahi dekhna baki tha 😤😠 fuel powered chalti hai to tum kehete to fuel mehanga hai or fossil fuels hamare pass limited bhi to hai naa bahi😊❤️👍 waise acchi baat hai apne video banye . or agar electricity hydro , solar , wind ,: chemical, friction, heat, light, magnetism, and pressure. se ban rahi ho toh ?",none,,2023-12-02 21:51:07.110450,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UChKSEO_yL5Lty8O_03riSaA,UChKSEO_yL5Lty8O_03riSaA,@AnuragHegde,UgzIddf8e2Ds3iUNZQ94AaABAg,0,1696004225.0,"What do you suggest?
EV kharidna Environment ke bekar hai? 
Nahi kharidna chahiye?
Fir Minining rukegi?
Fossil Fuel ko bhi nikalne mein aur transport karne mein bhi Co2 emission hota hai...
What was taken into consideration In that report?
Who backed up the that report?
In today's world are you sure if the report is genuine or its doctored with an Intention?",none,,2023-12-02 21:51:07.110504,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCK0J-283qLW05oCaboI1B5g,UCK0J-283qLW05oCaboI1B5g,@niksethi500,UgzjJ1GX-rb0ZCkyi8J4AaABAg,0,1696000974.0,"Totally unreliable info. 

Damns and windmills and pollution encountered in making the diesel/petrol engine left the chat. The energy needed to transfer petrol from Dubai to India is crying in the corner. The pollution done in refining petrol/diesel is sneaking somewhere safe that's why the study ignored it. The stress given to land digging thousands of feet below to get the oil does not matter. 

 The possibility of recycling old batteries for new batteries left the chat.",none,,2023-12-02 21:51:07.110539,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC_oscNlY7bkhj48PAOscPQw,UC_oscNlY7bkhj48PAOscPQw,@lawrencebishnoidarbar,Ugzsip20CpvZu5xiLnJ4AaABAg,0,1695991121.0,"reduce dependency on oil
reduce noise pollution
saving some portion of oil and fuel for our future generation",none,,2023-12-02 21:51:07.110592,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCvty452X9DEDiptv0vzLWyw,UCvty452X9DEDiptv0vzLWyw,@yogiyangaldas8956,Ugy2alY6AsLmno_yC1B4AaABAg,0,1695990752.0,"But u not think about more poluted petrol bikes 
Example .petrol bikes are polluted 20%  in whole polution  that polution in decrease now with the help of ev vehicle",none,,2023-12-02 21:51:07.110610,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCXue4r3UALqEXVviSCZpZkA,UCXue4r3UALqEXVviSCZpZkA,@PriyanshuKumar-ws6zd,Ugz3Y5ektMFGYyhzat54AaABAg,0,1695986859.0,Dakh bhai Tera baat sahi hai lakin ye bata Russia se Paisa de kar petrol Lena accha hai ya khud se battery garri bana ke dushre country me export karna accha hai ?,none,,2023-12-02 21:51:07.110643,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCA9St7LpTDpiBtsIbtD28wA,UCA9St7LpTDpiBtsIbtD28wA,@prakashcomputerdigitallibr2284,UgxJRLEcHgoK7lAaI994AaABAg,0,1695935794.0,"Bhai tum to puri duniya bhar ki sarkaro se jyada jaante ho agla UN ka president tumko hi bana de kya 😅😅

Tumhara data galat hai, actually ye galat information petrol companies ke dwara failaya jata hai taaki unka business band na ho 

petrol ki mining me bhi bahut pollution hota hai aur jab gaadi chalti hai tab bhi pollution karti hai 
Overall petrol cars jyada pollution karti hai manufacturing se lekar running tak",none,,2023-12-02 21:51:07.110766,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UChwp_QLJD1eMEFp3pplCtoQ,UChwp_QLJD1eMEFp3pplCtoQ,@irfanpth11,UgzHEsFKyuJmH8KZtjZ4AaABAg,0,1695933184.0,Ye sab laga rhega... but over-all factory city me nhi lagti har jagha.. but we can use cars in our city to keep it healthy...and slowly yahi charging system reversible source se ho jayega...,none,,2023-12-02 21:51:07.110800,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCFUua-EzZyI-XsRkWJeZMzw,UCFUua-EzZyI-XsRkWJeZMzw,@abdullahahanafchowdhury2306,UgzU4IfmGNAGRo6V2fF4AaABAg,0,1695931320.0,How can we believe such reports?What if those are funded by oil companies?Nowadays reports are saying weed is not that harmful the west's are also legalizing funny world😂.You can manipulate anything.,none,,2023-12-02 21:51:07.110817,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCyL5XcFPeVnBKVdJhL4fs7g,UCyL5XcFPeVnBKVdJhL4fs7g,@user-ts4ds5dm1c,Ugyt7fUo1jRe2IebaC54AaABAg,0,1695902808.0,Agree to disagree with your view. Economy and environment is inversely related to each other. If you really want to improve environment than u need to stop many economic activities. Please don't do selective research. Have balanced approach.,none,,2023-12-02 21:51:07.110954,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCoSvAN4MzDGVGOzGlTwH3vQ,UCoSvAN4MzDGVGOzGlTwH3vQ,@vapbhalerao,UgzuVzdevtOBH26NGtZ4AaABAg,0,1695826881.0,"Using an ev vehicle (bike)for 2 years ..almost save 3k per month .. I think using a bike is a very good option but an EV car is very bad for this earth.. auto companies spl TaTa,Volvo needs to find a solution on it nahito tumhra khel hoga humari Jaan javegi😊",none,,2023-12-02 21:51:07.111109,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCnsX1wkMynJr-S6CPgVhjOg,UCnsX1wkMynJr-S6CPgVhjOg,@mayankrajput5458,Ugz0DxMcDZE10XrSLxN4AaABAg,0,1695807288.0,It's funny when commerce background people start talking about science/EVs/electricity generation. Bro the shut the f up. 😂,none,,2023-12-02 21:51:07.523810,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCUKt_zssciCBFQDWRZrYM5Q,UCUKt_zssciCBFQDWRZrYM5Q,@himansoo1990,UgwsXmrdtwrAsUVVX1Z4AaABAg,0,1695737294.0,"iske hisab se to mobile mein battery ki jagah fuel tank dena chahiye.....
kal se battery ki jagah wo petrol wala lighter lgaunga...😅😅",none,,2023-12-02 21:51:07.524144,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCOX-8sG_aMk8vDXcGIQGP-Q,UCOX-8sG_aMk8vDXcGIQGP-Q,@badalpatil5632,UgxnOm3sQkprkbfj_Ip4AaABAg,0,1695688794.0,You are dangerous for you food water cloth shoes for you are equipment how many create carbon you think negative 😅,none,,2023-12-02 21:51:07.524408,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCrqSR_NHrjwoX9WMbY33ycg,UCrqSR_NHrjwoX9WMbY33ycg,@Learner_25,UgzltD0oH3GSBcmJeBF4AaABAg,0,1695664114.0,"Green Hydrogen is the future. 

Gadhkari ji is so much interested in these green hydrogens cars because of all this. 

Even Tatas, Ambani, Adanis are working this project work succesfully. Till now, no one has cracked the code in the world.",none,,2023-12-02 21:51:07.524596,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCLhKUhDdnV3x1yOHd0VcWbg,UCLhKUhDdnV3x1yOHd0VcWbg,@pianist-B.k.,UgzWvMuDHXyK66MmTCh4AaABAg,0,1695650872.0,Ap law tk hi rahiye 😂 tech me aane ki jaroorat nhi.... ye jo article ap padh ke suna diye wo constitution ke jaisa article nhi hai ki jo likh diya wahi sahi hai 😂 science and environment related articles ka deep analysis karna padta hai ek hi article padh ke conclusion me nhi aaya jata 🙂 so jis subject ka apko deep knowledge hai bs wahi tk rahiye 🙂🙏,none,,2023-12-02 21:51:07.524668,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCrdQSv_28Pep9ePv9VEdytw,UCrdQSv_28Pep9ePv9VEdytw,@manishd3058,Ugy-AjR2J0BBOys-WxR4AaABAg,0,1695645180.0,Bhai pehle to koi ye batao ki...electricity agar green sources se aa rahi hai to fir bhi co2 emission kaise hoga ev se ?,none,,2023-12-02 21:51:07.524704,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCG1qyRodXjJhTNRWw_ge0GQ,UCG1qyRodXjJhTNRWw_ge0GQ,@skullcrusheryt22,UgwIwPtfUhnf6z3yRah4AaABAg,0,1695639972.0,"To Bhai tumhe lagta hai tumne hi soch paya hoga itna kuchh?  Jo bana Rahi Hain companies unhone bhi socha hoga
.. is se hatt ke kuchh bada plan hoga unka",none,,2023-12-02 21:51:07.524782,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCbEJxIgoeXVWkYDG408tjeg,UCbEJxIgoeXVWkYDG408tjeg,@kamallumar,UgxS5oIyLiS4aQr5-Qp4AaABAg,0,1695627566.0,"It's to make Indians spend more on electric toys and slowly move from petrol diesel cars, only good for gov",none,,2023-12-02 21:51:07.524891,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCGPSKk6WkCmpOO9teYoux8w,UCGPSKk6WkCmpOO9teYoux8w,@sonjoysinha2582,Ugzwu9X0UWvgMRD-QEh4AaABAg,0,1695602699.0,"Its totally half true.. actually calculation are totally wrong..
You are counting over all about ev, then count where crude oil mining, its transportation on ship, and please count the using of electricity where refining process of this oil..",none,,2023-12-02 21:51:07.525048,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCpPKQdBfPQA9Y2TWIA6b4Jg,UCpPKQdBfPQA9Y2TWIA6b4Jg,@artistosaga9911,Ugz4WazVY2mhTT5HbOd4AaABAg,0,1695600090.0,"What about fuel mining for fuel to be used in petrol or diesel car?😂

I own both and both have different usages",none,,2023-12-02 21:51:07.525085,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCxtTajxNREOos7wyOKJLEzA,UCxtTajxNREOos7wyOKJLEzA,@Kr-Lidartech,UgzAmUon03b0yQoDhYd4AaABAg,0,1695566174.0,"Me to bolta hoon,
Purane zamane ke hawa se chalne wale ships hi sahi hai.

Asse bhi feku itna fekta hai to uski hawa se purani wali ships to chal hi rahi hai.",none,,2023-12-02 21:51:07.525379,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC-Tyocw7RgG6oLabkmtgcbQ,UC-Tyocw7RgG6oLabkmtgcbQ,@bbbrrr2087,UgxI0JzK2ljKd06jlWB4AaABAg,0,1695562124.0,isse direct impact public me nahi padega or jaha battery manufacture ho rahi waha agar carbon filter use kiya jaye to environment pe bhi kamse kam impact padega or filter kiya gaya carbon ko bhi use kiya ja sakta hai.,none,,2023-12-02 21:51:07.525451,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCEY0Ymad9-pmXo4gEENS6tw,UCEY0Ymad9-pmXo4gEENS6tw,@Jayvlogs256,UgzNHmRUGqYj4g91HOZ4AaABAg,0,1695561469.0,To sirKya Karen aap YouTube Mein Aage Kuchh Bhi Gyan palta rahata ho.bolna kya chahte ho sir. Aap legal advisor ho.oe Achcha lagta hai,none,,2023-12-02 21:51:07.525486,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCpdmnSp6K34r8m_wVaEdF-g,UCpdmnSp6K34r8m_wVaEdF-g,@surajgupta-me7zl,Ugz7Hr5RU7kAbbPLlmh4AaABAg,0,1695543803.0,Full copy q krte ho ..thoda time lekr measurements unit to convert krlo smjhne lyak..ye ounce ka hota h India me ha,none,,2023-12-02 21:51:07.525707,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UClr53o5C5QDAbgOo-je936g,UClr53o5C5QDAbgOo-je936g,@mihirvelapure2258,Ugyoa8Tg3_Rx8vftUtx4AaABAg,0,1695536940.0,"Also, consider how far EVs have come in what’s less than 2 decades of innovation, IC engines have been present since the early 1900s, EVs have major R&D going on for far less. Plus, major battery improvements are coming everyday, IC engines have pretty much no new major improvements coming. An EV made today can have twice the life of an IC engine as well. I think it’s necessary to consider multiple sources of information to avoid biases, especially when it comes to the Petro chemical industry which has a history of misinformation, hiding information, environmental disasters, etc.",none,,2023-12-02 21:51:07.525785,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCSlEdNsiEuBxMazmHvgITfQ,UCSlEdNsiEuBxMazmHvgITfQ,@nitinkashiwar1792,UgzgmdK5bW8Nz5Z_VpV4AaABAg,0,1695534263.0,Har chiz me bc problem dhundna hi tumhari jindagi hai.....bc fir sidha sidha bolo ki ban vehicles paidal chlo,none,,2023-12-02 21:51:07.525821,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC1iUV0oieZbJZXgNU-gm8AQ,UC1iUV0oieZbJZXgNU-gm8AQ,@g.akash19,UgxDJ_kXHH5AvuRTmUF4AaABAg,0,1695496163.0,Han to ex-situ carbon emissions hai na woh. Delhi me car chalegi to Delhi me to pollution nhi hoga na usse,none,,2023-12-02 21:51:07.526086,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCeK4cVFt10MLDF1VMYsrA4w,UCeK4cVFt10MLDF1VMYsrA4w,@parikshitsikarwar9169,UgytPYF-cIQxbvhF8It4AaABAg,0,1695491187.0,Waah yahi toh mai duniyaa ko 3-4 saal se smjhane ki koshish ksr rhaa ki india mai 70-80% power coal se milti hai toh no use,none,,2023-12-02 21:51:07.526193,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCtuMwF1DL7uUw1_PnxS7bFw,UCtuMwF1DL7uUw1_PnxS7bFw,@firststep9686,UgycEsmDeQGWGZArWid4AaABAg,0,1695455444.0,"As our legend says ,phungchuk wangru or Sonam wangchuk,,says start cycling..if u really want our earth to be green n plant more trees..Jai Hind ❤",none,,2023-12-02 21:51:07.526377,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCwZT1UMq3vggDQJye93__IA,UCwZT1UMq3vggDQJye93__IA,@shahidsnookymaster,UgyROTlRF84pD8R2MDB4AaABAg,0,1695432673.0,Ye zarur petrol pump ka Malik hoga isliye tension horha hai 😅 woh bass mining tak uske baad sab environmental friendly hai ekdum,none,,2023-12-02 21:51:07.526485,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UClh5JS3zNmOGsHjpQDURk7A,UClh5JS3zNmOGsHjpQDURk7A,@sonupendalwar,UgyzHkDwjP9ZQdZqqGF4AaABAg,0,1695421367.0,Car part manufacturering process carbon  emissions bhi check karo and add karo then you will get correct result,none,,2023-12-02 21:51:07.526634,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCBFtqFVfBafTHLQY3l-ey4w,UCBFtqFVfBafTHLQY3l-ey4w,@premshekhawat2628,UgxtpcIvNa3rASxJAfZ4AaABAg,0,1695407263.0,Bhai ye duniya jeene layak wese bhi nhi hai 😂😂😂😂chill kar population tu bhi aage increase he kare ga bache karega na data uthaya hai 😂😂😂😂 aby ye dump yard hai,none,,2023-12-02 21:51:07.526886,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC5j-lr2lsu2eVX0mAZSabHA,UC5j-lr2lsu2eVX0mAZSabHA,@arpitsadh9845,Ugzyj6aVma-EDAfmffl4AaABAg,0,1695369459.0,Fake farzi facts.... battery manufacturing only makes... about 2500miles distance travelled by a petrol/diesel vehicle,none,,2023-12-02 21:51:07.527060,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UC2HPsv2-MYRltE6rIP_yI5Q,UC2HPsv2-MYRltE6rIP_yI5Q,@TechnoBachelor-zt8bv,UgzA1jXwHZ0Yz-3gA-54AaABAg,0,1695323873.0,"I am not going to discuss the mining process
But did we ask about pollution on road
Do we know how much will it make easy to walk on roads?",none,,2023-12-02 21:51:07.527277,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCHy4vOTUnDfNQsXJfVmRFzA,UCHy4vOTUnDfNQsXJfVmRFzA,@defenceanalysis2950,Ugx8Fvidrzop0fgDzYt4AaABAg,0,1695289278.0,"This study report is also biased...this is strategy to kill EV vehicles and keep gulf countries rich.
However I do agree, both are biased in one way or another.",none,,2023-12-02 21:51:07.527388,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCcngyNe8m5kQbPo8QDmpmQA,UCcngyNe8m5kQbPo8QDmpmQA,@studyryt1414,UgxptJdNnj87rp6gdmB4AaABAg,0,1695279667.0,Yes but as technology advanced the extraction process of lithium graphite and other minerals becoming more and more eco-friendly and affordable...for ex recently by using capillary action comp extracted lithium from salt flat sea ...and one more as the extraction is cheap nd so is ev in running cost ..the extra may be use in making planet green ex campa fund of govt doing this,none,,2023-12-02 21:51:07.527465,0.0
Y9UjeZBOirE,http://www.youtube.com/channel/UCtxUevLSF5q5f7qGo97NNKw,UCtxUevLSF5q5f7qGo97NNKw,@Yogi.........,UgzFNXrNOa6vnjDjaHh4AaABAg,0,1695262602.0,"jo diesel gadiya sab se zyada average nikal ti thi use bs Noms ke nam pe mahengi kardi. or kuchko bandh karadi.
petrol Vali average kam deti he.
CNG ke pump pe ges se zyada to hava tanki me aati he.
or Puri zindagi ke indhan ka pesa to ye ev Wale ek sath le lete he technology ke naam pe.
or man jese tese koi aam aadmi purani gadi Lena chahe to 15 sal ki gadi ki retirement age dikhne lagti he.
sala aam aadmi ke liye to pura bavandar karke rakha he.",none,,2023-12-02 21:51:07.527503,0.0
